VEHICLE,DATABASE ENTRY,HASH ID
Nissan Versa,trf_nis_ver_10_metallicburgundy,20 19 AC A6
Nissan Versa,trf_nis_ver_10_metallicgrey,FA 83 E9 FF
Nissan Versa,trf_nis_ver_10_red,69 2D BD 15
Nissan Versa,trf_nis_ver_10_silver,31 E0 A6 CF
Nissan Versa,trf_nis_ver_10_white,A8 08 36 2E
Porsche Cayenne Turbo,trf_por_cay_08,F5 45 E2 04
Porsche Cayenne Turbo,trf_por_cay_08_black,EE BE E9 36
Porsche Cayenne Turbo,trf_por_cay_08_burgundy,5D 24 84 C5
Porsche Cayenne Turbo,trf_por_cay_08_champagne,99 DF 0C 94
Porsche Cayenne Turbo,trf_por_cay_08_metallicblack,55 F2 44 77
Porsche Cayenne Turbo,trf_por_cay_08_metallicgrey,77 0D 17 E1
Porsche Cayenne Turbo,trf_por_cay_08_mob_ai,86 D5 13 2A
Porsche Cayenne Turbo,trf_por_cay_08_silver,BA 18 24 C3
Porsche Cayenne Turbo,trf_por_cay_08_white,0B 87 B7 DB
Generic Box Truck Old,trf_trk_box_95,30 E8 C8 BC
Generic Box Truck Old,trf_trk_box_95_black,FF F2 5B BC
Generic Box Truck Old,trf_trk_box_95_burgundy,BD 6F 1F 8C
Generic Box Truck Old,trf_trk_box_95_metallicgrey,3C A5 2A 82
Generic Box Truck Old,trf_trk_box_95_silver,81 29 9E 17
Generic Box Truck Old,trf_trk_box_95_white,E5 EF 4B 0D
Generic Flat Truck New,trf_trk_fla_10,4E 37 5A A6
Generic Flat Truck New,trf_trk_fla_10_black,58 58 31 DA
Generic Flat Truck New,trf_trk_fla_10_burgundy,94 4F AF 20
Generic Flat Truck New,trf_trk_fla_10_darkblue,45 93 38 48
Generic Flat Truck New,trf_trk_fla_10_metallicdarkgrey,5B 3D 20 D1
Generic Flat Truck New,trf_trk_fla_10_silver,A2 0D 82 5F
Generic Flat Truck New,trf_trk_fla_10_white,BB 48 9B BD
Generic Semi Truck New,trf_trk_sem_10,5C B5 55 4E
Generic Tanker Truck New,trf_trk_tan_10,A0 E3 C6 AF
Generic Tanker Truck New,trf_trk_tan_10_black,AD 2B 15 AD
Generic Tanker Truck New,trf_trk_tan_10_metallicdarkblue,CF 96 09 91
Generic Tanker Truck New,trf_trk_tan_10_shell,57 5D 04 78
Generic Tanker Truck New,trf_trk_tan_10_silver,2E 26 9B DD
Generic Tanker Truck New,trf_trk_tan_10_white,F2 B9 C0 75
Italian Pack,,
Alfa Romeo 8C Competizione - NFS Edition,ALF_8C_COM_09_NFS_E,22 D0 B5 01
Alfa Romeo 8C Competizione - Signature Edition,ALF_8C_COM_09_PP_RARE,7A B9 84 16
Alfa Romeo 8C Competizione,ALF_8C_COM_09_PP_STOCK_1,2F F0 52 BD
Alfa Romeo 8C Competizione,ALF_8C_COM_09_PP_STOCK_2,E8 88 38 45
Alfa Romeo 8C Competizione,ALF_8C_COM_09_PP_STOCK_3,98 00 B3 50
Alfa Romeo 8C Competizione,ALF_8C_COM_09_PP_STOCK_4,66 18 0F 21
Alfa Romeo 8C Competizione,ALF_8C_COM_09_PP_STOCK_5,CA 83 C3 FF
Alfa Romeo 8C Competizione,ALF_8C_COM_09_PP_STOCK_6,F6 4E 78 14
Alfa Romeo 8C Competizione - Circuit Racer Pack,ALF_8C_COM_09_PP1V1,7F 94 4F 43
Alfa Romeo 8C Competizione - Circuit Racer Pack,ALF_8C_COM_09_PP1V2,B3 6B E5 A3
Alfa Romeo 8C Competizione - Circuit Racer Pack,ALF_8C_COM_09_PP1V3,53 40 05 5E
Alfa Romeo 8C Competizione - Circuit Racer Pack,ALF_8C_COM_09_PP1V4,01 A1 B7 AE
Alfa Romeo 8C Competizione - Circuit Racer Pack,ALF_8C_COM_09_PP1V5,79 1B 87 20
Alfa Romeo 8C Competizione - Circuit Racer Pack,ALF_8C_COM_09_PP1V6,00 69 8C 53
Lancia Delta Integrale HF - NFS Edition,LAN_DEL_INT_93_NFS_E,DA 91 B1 51
Lancia Delta Integrale HF - Signature Edition,LAN_DEL_INT_93_PP_RARE,BB C6 1E 93
Lancia Delta Integrale HF,LAN_DEL_INT_93_PP_STOCK_1,59 B0 4B 65
Lancia Delta Integrale HF,LAN_DEL_INT_93_PP_STOCK_2,F4 BC D5 FF
Lancia Delta Integrale HF,LAN_DEL_INT_93_PP_STOCK_3,BF 12 29 76
Lancia Delta Integrale HF,LAN_DEL_INT_93_PP_STOCK_4,6A 9F 5D 8C
Lancia Delta Integrale HF,LAN_DEL_INT_93_PP_STOCK_5,5F 45 E8 C8
Lancia Delta Integrale HF,LAN_DEL_INT_93_PP_STOCK_6,99 54 BE C0
Lancia Delta Integrale HF - Rally Pack,LAN_DEL_INT_93_PP1V1,07 31 AD 2E
Lancia Delta Integrale HF - Rally Pack,LAN_DEL_INT_93_PP1V2,3C 44 E6 79
Lancia Delta Integrale HF - Rally Pack,LAN_DEL_INT_93_PP1V3,FE D3 BD FC
Lancia Delta Integrale HF - Rally Pack,LAN_DEL_INT_93_PP1V4,7D 4A 87 58
Lancia Delta Integrale HF - Rally Pack,LAN_DEL_INT_93_PP1V5,68 06 D9 6A
Lancia Delta Integrale HF - Rally Pack,LAN_DEL_INT_93_PP1V6,47 81 FE 6F
Lamborghini Diablo SV - NFS Edition,LAM_DIA_SV_95_NFS_E,D2 FC 9E 9E
Lamborghini Diablo SV - Signature Edition,LAM_DIA_SV_95_PP_RARE,A9 B2 37 C4
Lamborghini Diablo SV,LAM_DIA_SV_95_PP_STOCK_1,23 A3 45 A2
Lamborghini Diablo SV,LAM_DIA_SV_95_PP_STOCK_2,04 C4 BA 2F
Lamborghini Diablo SV,LAM_DIA_SV_95_PP_STOCK_3,97 CE B7 23
Lamborghini Diablo SV,LAM_DIA_SV_95_PP_STOCK_4,D0 D5 05 62
Lamborghini Diablo SV,LAM_DIA_SV_95_PP_STOCK_5,96 F4 7E 85
Lamborghini Diablo SV,LAM_DIA_SV_95_PP_STOCK_6,D0 51 4E 8A
Lamborghini Diablo SV - Retro Racer Pack,LAM_DIA_SV_95_PP1V1,06 88 B9 95
Lamborghini Diablo SV - Retro Racer Pack,LAM_DIA_SV_95_PP1V2,4E 7A 8A 24
Lamborghini Diablo SV - Retro Racer Pack,LAM_DIA_SV_95_PP1V3,AB FF FD 83
Lamborghini Diablo SV - Retro Racer Pack,LAM_DIA_SV_95_PP1V4,CC 7C 2F 14
Lamborghini Diablo SV - Retro Racer Pack,LAM_DIA_SV_95_PP1V5,97 A8 BF 60
Lamborghini Diablo SV - Retro Racer Pack,LAM_DIA_SV_95_PP1V6,72 77 6E 20
Lamborghini Gallardo LP 570-4 Superleggera - Signature Edition,LAM_GAL_SPL_10_PP_RARE,89 FD FE 16
Lamborghini Gallardo LP 570-4 Superleggera,LAM_GAL_SPL_10_PP_STOCK_1,BF 1F 3A C6
Lamborghini Gallardo LP 570-4 Superleggera,LAM_GAL_SPL_10_PP_STOCK_2,5E 5D 10 27
Lamborghini Gallardo LP 570-4 Superleggera,LAM_GAL_SPL_10_PP_STOCK_3,80 25 53 87
Lamborghini Gallardo LP 570-4 Superleggera,LAM_GAL_SPL_10_PP_STOCK_4,16 21 58 FC
Lamborghini Gallardo LP 570-4 Superleggera,LAM_GAL_SPL_10_PP_STOCK_5,03 81 EB 29
Lamborghini Gallardo LP 570-4 Superleggera,LAM_GAL_SPL_10_PP_STOCK_6,AD 5A 31 55
Lamborghini Gallardo LP 570-4 Superleggera - Style Pack 1,LAM_GAL_SPL_10_PP1V1,33 FB C6 10
Lamborghini Gallardo LP 570-4 Superleggera - Style Pack 1,LAM_GAL_SPL_10_PP1V2,9A 25 15 42
Lamborghini Gallardo LP 570-4 Superleggera - Style Pack 1,LAM_GAL_SPL_10_PP1V3,FA 3B 6D 2B
Lamborghini Gallardo LP 570-4 Superleggera - Style Pack 1,LAM_GAL_SPL_10_PP1V4,12 09 BB D6
Lamborghini Gallardo LP 570-4 Superleggera - Style Pack 1,LAM_GAL_SPL_10_PP1V5,BE 8B 80 5F
Lamborghini Gallardo LP 570-4 Superleggera - Style Pack 1,LAM_GAL_SPL_10_PP1V6,53 12 B6 69
Maserati GranTurismo MC Stradale - NFS Edition,MAS_GT_STR_12_NFS_E,2B 0B 19 85
Maserati GranTurismo MC Stradale,MAS_GT_STR_12_PP_STOCK_1,52 EF 18 AB
Maserati GranTurismo MC Stradale,MAS_GT_STR_12_PP_STOCK_2,18 6A 70 82
Maserati GranTurismo MC Stradale,MAS_GT_STR_12_PP_STOCK_3,B9 AF 36 06
Maserati GranTurismo MC Stradale,MAS_GT_STR_12_PP_STOCK_4,A4 75 F4 3F
Maserati GranTurismo MC Stradale,MAS_GT_STR_12_PP_STOCK_5,E2 CC 61 97
Maserati GranTurismo MC Stradale,MAS_GT_STR_12_PP_STOCK_6,02 86 EB 77
Maserati GranTurismo MC Stradale - Track Day Racer Pack,MAS_GT_STR_12_PP1V1,E9 29 63 5B
Maserati GranTurismo MC Stradale - Track Day Racer Pack,MAS_GT_STR_12_PP1V2,95 0F E2 91
Maserati GranTurismo MC Stradale - Track Day Racer Pack,MAS_GT_STR_12_PP1V3,31 45 BE B6
Maserati GranTurismo MC Stradale - Track Day Racer Pack,MAS_GT_STR_12_PP1V4,E8 5E 93 94
Maserati GranTurismo MC Stradale - Track Day Racer Pack,MAS_GT_STR_12_PP1V5,4B 5C 54 22
Maserati GranTurismo MC Stradale - Track Day Racer Pack,MAS_GT_STR_12_PP1V6,1F CE F1 33
Maserati MC12,MAS_MC_STR_05_PP_STOCK_1,69 07 53 34
Maserati MC12 - Style Pack 1,MAS_MC_STR_05_PP1V1,79 46 FE 44
Maserati MC12 - Style Pack 1,MAS_MC_STR_05_PP1V2,01 7E D0 D8
Maserati MC12 - Style Pack 1,MAS_MC_STR_05_PP1V3,21 2A 48 38
Maserati MC12 - Style Pack 1,MAS_MC_STR_05_PP1V4,05 C0 A6 6A
Maserati MC12 - Style Pack 1,MAS_MC_STR_05_PP1V5,50 9E 50 6C
Maserati MC12 - Style Pack 1,MAS_MC_STR_05_PP1V6,C2 4D 09 4A
Pagani Zonda R,PAG_ZON_R_09_PP_STOCK_1,DB 15 C3 5F
Pagani Zonda R,PAG_ZON_R_09_PP_STOCK_2,5B FC 57 43
Pagani Zonda R,PAG_ZON_R_09_PP_STOCK_3,03 5F E2 F6
Pagani Zonda R,PAG_ZON_R_09_PP_STOCK_4,67 EE B7 83
Pagani Zonda R,PAG_ZON_R_09_PP_STOCK_5,0E B7 4E CB
Pagani Zonda R,PAG_ZON_R_09_PP_STOCK_6,FF EF 07 78
Pagani Zonda R - Aero Pack,PAG_ZON_R_09_PP1V1,45 FF 97 FC
Pagani Zonda R - Aero Pack,PAG_ZON_R_09_PP1V2,D1 13 51 BF
Pagani Zonda R - Aero Pack,PAG_ZON_R_09_PP1V3,B2 C2 73 D4
Pagani Zonda R - Aero Pack,PAG_ZON_R_09_PP1V4,ED D3 B4 5B
Pagani Zonda R - Aero Pack,PAG_ZON_R_09_PP1V5,A0 FB 84 3E
Pagani Zonda R - Aero Pack,PAG_ZON_R_09_PP1V6,7E 06 14 58
Console Autolog Exclusive,,
"Aston Martin V12 Vantage ""Lightweight""",AST_VAN_V12_10_PP_RARE_1,4B E2 71 54
"Audi Quattro 20V ""Hill Climber""",AUD_UR_QUA_91_PP_RARE_1,1A 30 DD 68
"Dodge Challenger R/T ""Vanish""",DOD_CHA_RT_71_PP_RARE_1,54 E0 AC 69
"Dodge Challenger SRT8 ""Sinister""",DOD_CHA_SRT_08_PP_RARE_1,D0 7C 3F 24
"Mazda MX-5 ""T Prime""",MAZ_MX5_RHT_09_PP_RARE_1,D4 46 F6 E1
"Mitsubishi Lancer Evolution X ""Busuto""",MIT_EVO_X_08_PP_RARE_1,87 79 40 20
"Porsche 911 GT2 ""Strade""",POR_993_GT2_96_PP_RARE_1,6B CB 83 26
"Ford Shelby GT500 Super Snake ""1200 BHP""",SHE_MUS_SNK_12_PP_RARE_1,0E 58 30 20
Console Update Exclusive,,
"Lamborghini Miura SV ""Rival""",LAM_MIU_SV_71_RIVAL_1,70 BA C7 DE
"Toyota Supra ""Marketing 2""",TOY_SUP_STK_98_MARKETING_2,39 D2 33 B0
Placeholder Italian Pack,,
N/A,N/A,E8 7C DB 3A
N/A,N/A,25 53 25 36
N/A,N/A,09 90 14 0C
N/A,N/A,76 3B 54 72
N/A,N/A,42 2F 38 94
N/A,N/A,31 16 62 73
N/A,N/A,B3 51 94 4D
